,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Female,Male,France,Germany,Spain,CustomerValue,PurchaseValue,Worth,Affordance,TotalBalance,Balance_,Exited
8008,0.482,0.35135135135135137,1.0,0.45270165269093915,0.0,1,0,0.009870092593842712,1,0,0,1,0,0.25,0.07901639344262296,0.25280289263788086,0.029570552147239266,0.28328206024922237,0.5475161925016652,0
8009,0.448,0.21621621621621623,0.1,0.4486777480051761,0.0,0,0,0.8281541887250232,0,1,1,0,0,0.025,0.07344262295081967,0.3242487046694806,0.6613496932515337,0.6822401821525315,0.26013535023287765,0
8010,0.234,0.44594594594594594,1.0,0.45641921785853373,0.3333333333333333,1,0,0.8889503947626998,0,1,0,1,0,0.5,0.19147540983606556,0.21989552016618652,0.0143558282208589,0.7168304407620848,0.31028388734712764,1
8011,0.702,0.22972972972972974,0.2,0.0,0.3333333333333333,1,1,0.32879960036183453,1,0,1,0,0,0.1,0.34491803278688526,0.0,0.3871165644171779,0.16111035309077762,0.32253291602774786,0
8012,0.794,0.21621621621621623,1.0,0.0,0.3333333333333333,1,1,0.2537653345894533,1,0,1,0,0,0.5,0.37508196721311476,0.0,0.04871165644171779,0.12429995350317995,0.2488722327516225,0
8013,0.6,0.1891891891891892,0.2,0.338410109060615,0.0,1,0,0.8161024377828083,0,1,1,0,0,0.05,0.09836065573770492,0.2598459696244836,0.3558282208588957,0.6084593891710246,0.3841146162513452,0
8014,0.762,0.28378378378378377,0.2,0.505448965354818,0.0,1,1,0.3742324892027188,1,0,0,0,1,0.05,0.12491803278688525,0.3184456643383386,0.405521472392638,0.4944967478474553,0.25478971261257977,0
8015,0.576,0.10810810810810811,0.1,0.41949207345500317,0.3333333333333333,1,1,0.11740876253682224,1,0,0,1,0,0.05,0.30360655737704917,0.39643596437754275,0.7398773006134969,0.3155984050467178,0.40104377776587635,0
8016,0.438,0.3108108108108108,0.2,0.0,0.3333333333333333,1,0,0.6713690657457787,0,1,0,0,1,0.1,0.2583606557377049,0.0,0.3061349693251534,0.32916848996314846,0.6588312809143467,0
8017,0.218,0.43243243243243246,0.5,0.43598538354755906,0.0,1,0,0.7786222084209041,0,1,0,1,0,0.125,0.035737704918032784,0.21425184025523467,0.06969325153374233,0.6501287236276999,0.22714257123225598,0
8018,0.564,0.06756756756756757,0.3,0.48816039213371454,0.0,1,0,0.7361662538772452,0,1,0,1,0,0.075,0.09245901639344262,0.5215036334242668,0.21554192229038854,0.6614137329439905,0.12120281951752693,1
8019,0.666,0.7432432432432432,0.8,0.548956869300998,0.3333333333333333,1,1,0.6660579085302646,1,0,1,0,0,0.4,0.33311475409836067,0.18477278264966776,0.06180981595092024,0.6644394115819326,0.02189268736546752,0
8020,1.0,0.3783783783783784,0.2,0.6292067428652007,0.0,1,1,0.09488176120819536,1,0,1,0,0,0.05,0.16393442622950818,0.3360919974938993,0.4785276073619632,0.4336239862949923,0.6814520620315062,0
8021,0.324,0.3108108108108108,0.6,0.0,0.0,1,1,0.5025291415330163,1,0,1,0,0,0.15,0.05311475409836065,0.0,0.06175869120654396,0.24633879858634358,0.49308215211592676,0
8022,0.532,0.17567567567567569,0.3,0.5451980124679308,0.0,1,0,0.29670243508255034,1,0,1,0,0,0.075,0.08721311475409836,0.43213078399882787,0.20899795501022497,0.4809270309020604,0.37985714301843665,1
8023,0.628,0.24324324324324326,0.1,0.0,0.3333333333333333,1,1,0.4768508392551488,0,1,1,0,0,0.05,0.320655737704918,0.0,0.7717791411042945,0.23374150643122604,0.4678739186283562,0
8024,0.688,0.16216216216216217,1.0,0.5766645333968067,0.0,1,1,0.1589847330420055,0,1,1,0,0,0.25,0.11278688524590164,0.4723072613309087,0.042208588957055225,0.4327325887267707,0.5538093043332231,0
8025,0.61,0.08108108108108109,0.9,0.4267282784018005,0.0,1,1,0.25976600765373087,0,1,1,0,0,0.225,0.1,0.4368806577136118,0.04635310156782549,0.38988999088854653,0.2702049575074924,0
8026,0.514,0.20270270270270271,0.8,0.36389962155550887,0.0,0,1,0.6541274191685306,1,0,1,0,0,0.2,0.08426229508196721,0.2709507138229012,0.050153374233128836,0.5446859855385421,0.19371073677619116,0
8027,0.668,0.28378378378378377,0.4,0.8251755124959301,0.3333333333333333,0,0,0.7884912009096869,0,1,0,0,1,0.2,0.33377049180327867,0.5198814960240986,0.1668711656441718,0.8945121977246732,0.24190350372045982,1
8028,0.826,0.25675675675675674,0.8,0.0,0.3333333333333333,1,1,0.0046094402015392465,0,1,0,0,1,0.4,0.3855737704918033,0.0,0.074079754601227,0.0020687576939677137,0.004277403523037139,0
8029,0.642,0.43243243243243246,0.8,0.0,0.0,0,1,0.012743867039302253,0,1,0,0,1,0.2,0.10524590163934426,0.0,0.059969325153374234,0.006059354513059268,0.012262920976448736,0
8030,0.484,0.2702702702702703,0.3,0.0,0.0,1,1,0.06447770762107781,0,1,0,0,1,0.075,0.07934426229508197,0.0,0.19918200408997958,0.03143900372283656,0.06304971826865864,1
8031,0.632,0.24324324324324326,0.6,0.0,0.3333333333333333,1,0,0.8834908233736322,1,0,0,0,1,0.3,0.3219672131147541,0.0,0.09325153374233129,0.4332314347941342,0.8670699228702681,0
8032,0.634,0.21621621621621623,0.5,0.0,0.3333333333333333,1,1,0.5145343880340572,0,1,1,0,0,0.25,0.3226229508196721,0.0,0.12073619631901841,0.25222834673214,0.5048676297382118,0
8033,1.0,0.24324324324324326,0.6,0.0,0.3333333333333333,0,1,0.2064170628295002,0,1,0,0,1,0.3,0.4426229508196721,0.0,0.13087934560327197,0.10107178187619012,0.20239072175287592,0
8034,0.544,0.32432432432432434,0.9,0.0,0.3333333333333333,1,0,0.5956342830740334,0,1,0,0,1,0.45,0.29311475409836063,0.0,0.04185412406271302,0.2920144299596326,0.5844829044500165,0
8035,0.454,0.16216216216216217,0.8,0.36856438404931663,0.3333333333333333,0,1,0.6321755227624237,1,0,1,0,0,0.4,0.2636065573770492,0.30186637945126304,0.045552147239263804,0.5367879042916168,0.16641536992557507,0
8036,0.41,0.04054054054054054,0.1,0.0,0.3333333333333333,0,0,0.5194984621031308,0,1,0,0,1,0.05,0.24918032786885247,0.0,0.6380368098159509,0.2546636281090425,0.5097408311215702,0
8037,0.394,0.5945945945945946,1.0,0.5091260359933389,0.3333333333333333,1,1,0.42574775891097594,0,1,1,0,0,0.5,0.2439344262295082,0.201769841467423,0.0241717791411043,0.5220323638866553,0.20874632437096985,0
8038,0.526,0.43243243243243246,0.5,0.40352232254936654,0.3333333333333333,1,0,0.06241611073857553,1,0,0,1,0,0.25,0.2872131147540984,0.19829885003664866,0.10748466257668711,0.278790851101796,0.43536069382543413,0
8039,0.644,0.33783783783783783,0.4,0.36907235921963377,0.3333333333333333,1,1,0.8367059054139669,1,0,1,0,0,0.2,0.3259016393442623,0.21089471711165428,0.16319018404907976,0.6374393160566517,0.3665759609382022,0
8040,0.548,0.24324324324324326,1.0,0.0,0.3333333333333333,0,1,0.9309331041114427,1,0,0,0,1,0.5,0.29442622950819675,0.0,0.03361963190184049,0.4565057254575953,0.9136437219119746,0
8041,0.696,0.43243243243243246,0.1,0.0,1.0,1,0,0.4428188892039189,1,0,0,0,1,0.1,0.800655737704918,0.0,0.8134969325153374,0.21704607178899027,0.4344649598254931,1
8042,0.512,0.25675675675675674,0.6,0.32831632955037643,0.0,0,0,0.8626589839329656,0,1,1,0,0,0.15,0.0839344262295082,0.21802856442808657,0.08098159509202454,0.6250865529204414,0.4422508307519271,1
8043,0.74,0.17567567567567569,0.4,0.5634019374161039,0.0,0,0,0.6899364389299179,0,1,0,0,1,0.1,0.12131147540983607,0.44655944327456687,0.17791411042944785,0.6850445384782161,0.01624245011401746,0
8044,0.97,0.06756756756756757,0.9,0.0,0.0,1,0,0.09892019687880191,0,1,1,0,0,0.225,0.15901639344262294,0.0,0.07089297886843898,0.048335841178598474,0.09686170091870293,1
8045,0.842,0.3918918918918919,0.3,0.28961559651570085,0.3333333333333333,1,1,0.5393655594109237,1,0,0,0,1,0.15,0.39081967213114754,0.1514072681412561,0.2723926380368098,0.4426650346415293,0.1725411360451913,0
8046,0.922,0.3918918918918919,0.3,0.49169501449771896,0.3333333333333333,0,0,0.8600009300888234,1,0,1,0,0,0.15,0.41704918032786886,0.25705176033135013,0.2887525562372188,0.7243402144407632,0.2384171756294965,0
8047,0.768,0.20270270270270271,0.5,0.4858489755741066,0.0,1,0,0.3091210710622864,0,1,0,1,0,0.125,0.1259016393442623,0.3617512053989566,0.13717791411042946,0.4504907482514385,0.29456900084890275,0
8048,0.396,0.20270270270270271,0.6,0.0,0.0,1,1,0.15859899620413745,0,1,0,0,1,0.15,0.06491803278688525,0.0,0.06912065439672802,0.0776131377238558,0.1554480159862526,0
8049,0.604,0.17567567567567569,0.3,0.41330314630932424,0.6666666666666666,0,0,0.7761214696003468,1,0,1,0,0,0.225,0.5265573770491804,0.32758925850694676,0.22372188139059307,0.634941258821063,0.25262403623424917,1
8050,0.714,0.20270270270270271,0.2,0.0,0.3333333333333333,0,0,0.6543393394069132,0,1,1,0,0,0.1,0.34885245901639345,0.0,0.39079754601226996,0.3208140265063765,0.6421133019321631,0
8051,0.51,0.5135135135135135,0.1,0.29545533806176044,0.3333333333333333,1,1,0.31097069770163044,1,0,0,1,0,0.05,0.2819672131147541,0.1296362469152335,0.6993865030674846,0.3342131030168277,0.05825618895642986,1
8052,0.546,0.21621621621621623,0.9,0.0,0.0,1,0,0.1212297274389704,1,0,1,0,0,0.225,0.08950819672131148,0.0,0.041990456714383104,0.0592804772868897,0.11876283165831354,0
8053,0.672,0.14864864864864866,0.3,0.7388618223438846,0.0,1,0,0.32336833167567497,0,1,0,1,0,0.075,0.11016393442622952,0.6260195042645288,0.23762781186094067,0.6132066080336712,0.592204124656994,0
8054,0.35,0.3918918918918919,0.1,0.47065994005773415,0.0,1,0,0.4405880761612733,1,0,0,1,0,0.025,0.05737704918032787,0.2460548969219812,0.6012269938650306,0.5056373162665423,0.1468011663441412,1
8055,0.614,0.3108108108108108,0.8,0.43604209980235403,0.0,1,1,0.3322919338796854,0,1,0,0,1,0.2,0.10065573770491804,0.26131672163970354,0.05782208588957055,0.431202393440617,0.2104780015004662,0
8056,0.76,0.20270270270270271,0.7,0.5196048722411557,0.0,1,0,0.07565982551333651,1,0,0,1,0,0.175,0.12459016393442623,0.38688501636191713,0.08501314636283962,0.3567354080717832,0.5653317119436878,1
8057,0.932,0.21621621621621623,0.2,0.43209125266756715,0.3333333333333333,1,0,0.51453578816777,1,0,0,1,0,0.1,0.42032786885245904,0.31226204018224585,0.45766871165644174,0.5181761010269875,0.02670428157121175,0
8058,0.268,0.43243243243243246,0.2,0.3603381755516752,0.3333333333333333,0,0,0.24081794811404486,1,0,1,0,0,0.1,0.20262295081967213,0.1770773061196869,0.25398773006134967,0.33973210432969936,0.20703722835836805,0
8059,0.756,0.21621621621621623,0.6,0.36040589228877745,0.3333333333333333,1,1,0.057936082895916556,1,0,1,0,0,0.3,0.3626229508196721,0.2604567403876162,0.10593047034764826,0.2500553796408691,0.38665464827627777,0
8060,0.76,0.28378378378378377,0.6,0.5583724850197146,0.0,1,0,0.8622746472288103,1,0,0,0,1,0.15,0.12459016393442623,0.35178882365607583,0.10633946830265849,0.7664948536306893,0.15852641129157957,1
8061,0.254,0.17567567567567569,0.9,0.0,0.3333333333333333,0,1,0.920335842072918,0,1,0,0,1,0.45,0.1980327868852459,0.0,0.022085889570552148,0.4513069080085658,0.9032404540905522,0
8062,0.626,0.3783783783783784,0.6,0.38039109823434686,0.0,1,1,0.10514504135144905,1,0,0,1,0,0.15,0.10262295081967213,0.20318664013724516,0.09263803680981596,0.28551586521839156,0.36492454495245025,1
8063,0.398,0.21621621621621623,0.6,0.8131484779338097,0.3333333333333333,1,0,0.5476861540277096,0,1,0,1,0,0.3,0.24524590163934426,0.5876430062472271,0.06932515337423313,0.768975272787968,0.46348734031407285,0
8064,0.728,0.14864864864864866,0.9,0.0,0.3333333333333333,1,0,0.6459665398045513,0,1,0,0,1,0.45,0.3534426229508197,0.0,0.05439672801635991,0.31670648849214744,0.6338937753825867,0
8065,0.16,0.4189189189189189,0.3,0.5464974245120798,0.0,1,0,0.7325963629526618,0,1,0,1,0,0.075,0.02622950819672131,0.2740404518950259,0.13292433537832313,0.6955681666588903,0.0458478652229347,1
8066,0.308,0.33783783783783783,0.5,0.5370315493434008,0.3333333333333333,1,0,0.9071832860038134,0,1,0,1,0,0.25,0.2157377049180328,0.3068696797513654,0.0807361963190184,0.7753910931089868,0.22889736946187678,0
8067,0.36,0.14864864864864866,0.5,0.0,0.3333333333333333,0,0,0.6072561429616528,1,0,1,0,0,0.25,0.23278688524590163,0.0,0.08711656441717791,0.2977158958433943,0.5958920137609327,0
8068,0.538,0.14864864864864866,0.4,0.39440662940080573,0.0,0,1,0.6585675432003757,0,1,0,1,0,0.1,0.0881967213114754,0.3341710657520207,0.14693251533742333,0.5656409302327408,0.16049582831046666,0
8069,0.534,0.35135135135135137,0.9,0.1959245285605801,0.3333333333333333,1,0,0.2664383948667097,0,1,0,1,0,0.45,0.2898360655737705,0.10941044121312772,0.04117246080436265,0.2511063539815619,0.020004169652323957,0
8070,0.882,0.17567567567567569,0.1,0.519096538359459,0.0,0,0,0.4827209498507107,0,1,0,1,0,0.025,0.14459016393442622,0.4114424281866679,0.9276073619631902,0.5561190663995884,0.16509619089447877,0
8071,0.518,0.40540540540540543,0.1,0.430530459598158,0.6666666666666666,1,1,0.9226534634057552,0,1,1,0,0,0.075,0.4842622950819672,0.22038664868828292,0.7042944785276074,0.7174303071444422,0.37525570046796414,1
8072,0.86,0.44594594594594594,0.4,0.5050865472909738,0.0,1,0,0.9763318896954658,0,1,0,1,0,0.1,0.14098360655737704,0.24334266547013936,0.19631901840490798,0.7896523257560247,0.3361249811803572,1
8073,0.854,0.21621621621621623,0.5,0.385390179733931,0.0,1,1,0.8631171276856939,1,0,0,1,0,0.125,0.14,0.2785122888902969,0.14773006134969327,0.6604395909555467,0.37240596351588573,0
8074,0.934,0.12162162162162163,0.7,0.5173837712355642,0.0,1,1,0.2962675935551845,1,0,0,1,0,0.175,0.15311475409836064,0.4708381811786849,0.10026292725679228,0.46359436855164493,0.3460268009385694,0
8075,1.0,0.5405405405405406,0.8,0.6243655740862755,0.0,0,0,0.12945051252394602,0,1,1,0,0,0.2,0.16393442622950818,0.26450482035287093,0.08742331288343558,0.447603083283277,0.6415535356801038,1
8076,0.764,0.24324324324324326,0.9,0.0,0.0,0,0,0.018688884788497298,1,0,1,0,0,0.225,0.12524590163934426,0.0,0.05685071574642126,0.008975868410417623,0.018099108816586013,1
8077,0.686,0.2972972972972973,0.4,0.5207770214591909,0.0,1,1,0.5095855654214977,0,1,1,0,0,0.1,0.11245901639344262,0.31990016013375183,0.1696319018404908,0.5703326590632076,0.14079311656868343,0
8078,0.452,0.43243243243243246,0.8,0.0,0.3333333333333333,1,1,0.28898279785719533,1,0,1,0,0,0.4,0.26295081967213113,0.0,0.04539877300613497,0.14157697863300137,0.2834450026834712,0
8079,0.586,0.25675675675675674,0.6,0.0,0.3333333333333333,0,0,0.7122839731194328,0,1,1,0,0,0.3,0.30688524590163935,0.0,0.08854805725971371,0.349240574017153,0.6989971971434101,0
8080,0.814,0.3918918918918919,0.3,0.5211163624242815,0.0,1,0,0.7191584796348052,0,1,1,0,0,0.075,0.13344262295081968,0.27243285847726006,0.26666666666666666,0.6733540496120138,0.0639163913529442,0
8081,0.438,0.16216216216216217,0.6,0.42499123847455356,0.0,0,1,0.22053756133710764,0,1,0,1,0,0.15,0.0718032786885246,0.34808183321277075,0.07341513292433537,0.369576125332701,0.30657587159552235,0
8082,0.844,0.24324324324324326,0.3,0.4465152763817373,0.0,1,1,0.9347731208330395,0,1,0,0,1,0.075,0.13836065573770492,0.3047589414594644,0.27280163599182,0.7332144492511274,0.367465902390766,0
8083,0.452,0.14864864864864866,0.7,0.5204314628301874,0.0,0,1,0.868173910608463,0,1,0,1,0,0.175,0.0740983606557377,0.4409488168316564,0.058019281332164774,0.746036669834652,0.21104748745066704,0
8084,0.516,0.13513513513513514,0.4,0.38533457947009486,0.0,1,1,0.24563280793315756,0,1,0,1,0,0.1,0.08459016393442623,0.3381447024573366,0.14355828220858896,0.3574791756604921,0.23309716266793545,0
8085,0.888,0.20270270270270271,0.0,0.0,0.3333333333333333,0,0,0.8906407061874408,0,1,1,0,0,0.0,0.4059016393442623,0.0,0.9312883435582822,0.4367390328317986,0.874088919431213,0
8086,0.486,0.43243243243243246,0.6,0.6845037760151941,0.0,0,0,0.1044201221216626,0,1,1,0,0,0.15,0.07967213114754099,0.33637869343139215,0.07832310838445807,0.4723379981757468,0.7401945304313196,0
8087,0.494,0.2702702702702703,0.1,0.0,0.3333333333333333,1,0,0.2064782686746584,0,1,0,0,1,0.05,0.27672131147540985,0.0,0.6895705521472393,0.10110180831270121,0.20245080715956892,0
8088,0.382,0.28378378378378377,0.9,0.3990332090610973,0.0,1,1,0.9990780119501412,1,0,0,1,0,0.225,0.06262295081967213,0.25140103959520166,0.03081117927743695,0.7355365672688587,0.48907459293977823,1
8089,0.684,0.08108108108108109,0.2,0.48066101260475913,0.0,0,1,0.9024809369294767,0,1,0,1,0,0.05,0.1121311475409836,0.49209651657144965,0.3815950920245399,0.7383888088919857,0.293709494814762,0
8090,0.694,0.40540540540540543,0.1,0.0,0.3333333333333333,1,1,0.4369864822090509,1,0,1,0,0,0.05,0.3422950819672131,0.0,0.8122699386503067,0.21418480260978795,0.4287393212793695,0
8091,0.836,0.14864864864864866,0.2,0.3825644507696332,0.3333333333333333,1,1,0.3684110332536757,0,1,1,0,0,0.1,0.3888524590163934,0.32413747818272254,0.42822085889570555,0.41600688233400007,0.10915471368788274,0
8092,0.904,0.2702702702702703,0.1,0.5681873066470932,0.0,1,1,0.8625131200029603,0,1,1,0,0,0.025,0.1481967213114754,0.3673927367287462,0.9411042944785276,0.7726527507871023,0.14667215944153572,0
8093,0.468,0.3918918918918919,0.5,0.0,0.3333333333333333,1,0,0.4464161827454521,0,1,1,0,0,0.25,0.26819672131147543,0.0,0.1003680981595092,0.21881083634468562,0.43799640106086085,0
8094,0.528,0.6486486486486487,0.2,0.0,0.3333333333333333,0,1,0.9004415921720524,0,1,0,0,1,0.1,0.2878688524590164,0.0,0.3337423312883436,0.44154716316655074,0.8837103897142424,0
8095,1.0,0.24324324324324326,0.6,0.5725199422602221,0.0,1,0,0.11046389930238336,1,0,0,1,0,0.15,0.16393442622950818,0.39076058714392353,0.13087934560327197,0.40637823330629486,0.5963372544788296,1
8096,0.642,0.2702702702702703,0.6,0.5266270460647987,0.0,0,1,0.3803231708628173,1,0,1,0,0,0.15,0.10524590163934426,0.3405196656554202,0.09427402862985684,0.5105195804992817,0.274894368235084,0
8097,0.552,0.4594594594594595,0.0,0.0,0.3333333333333333,1,0,0.1607547520788235,1,0,1,0,0,0.0,0.2957377049180328,0.0,0.7251533742331289,0.07867071101178838,0.15756430844372268,1
8098,0.84,0.6756756756756757,0.2,0.731592815234265,0.0,0,0,0.7978046903479282,1,0,1,0,0,0.05,0.1377049180327869,0.26435233721739243,0.4294478527607362,0.8414821745753701,0.11750000724068418,1
8099,0.566,0.2702702702702703,0.2,0.36629437872564113,0.3333333333333333,1,1,0.5383602634051552,0,1,1,0,0,0.1,0.300327868852459,0.23684776599902876,0.345398773006135,0.48936674098209704,0.0771133360492854,0
8100,0.626,0.2972972972972973,0.6,0.62263602724118,0.0,0,1,0.1679967436890223,0,1,1,0,0,0.15,0.10262295081967213,0.38246957260403003,0.09263803680981596,0.46544862366321643,0.601582749754639,0
8101,0.462,0.33783783783783783,0.5,0.37170298905025545,0.6666666666666666,1,0,0.705187695424913,1,0,0,1,0,0.375,0.45672131147540984,0.21239790725877739,0.0996319018404908,0.5745380773729263,0.23422533490373543,1
8102,0.422,0.36486486486486486,0.2,0.6699348727604901,0.3333333333333333,0,1,0.5785927556081605,1,0,0,1,0,0.1,0.25311475409836065,0.36579916248100586,0.30122699386503066,0.6959911861615024,0.2567584423800831,0
8103,0.258,0.44594594594594594,0.1,0.42931669986009063,0.6666666666666666,1,0,0.430624274618226,0,1,0,1,0,0.075,0.3563934426229508,0.20683795803932553,0.5447852760736196,0.4753029861242048,0.10566244578138838,1
8104,0.838,0.17567567567567569,0.6,0.4697216308023708,0.3333333333333333,1,0,0.7383558129801396,1,0,1,0,0,0.3,0.3895081967213115,0.37230725706612156,0.11431492842535786,0.6511390494346518,0.1460622729278476,0
8105,0.618,0.5675675675675675,0.2,0.0,0.0,1,0,0.8874290994790003,0,1,0,0,1,0.05,0.10131147540983607,0.0,0.36134969325153377,0.43516347898264746,0.8709361046189037,1
8106,0.48,0.44594594594594594,1.0,0.3366889720045298,0.3333333333333333,1,1,0.9547187256382984,1,0,0,0,1,0.5,0.2721311475409836,0.16221139193157752,0.029447852760736196,0.6754025934304217,0.5223132115782418,0
8107,0.42,0.43243243243243246,0.3,0.0,0.3333333333333333,1,0,0.42264141225487023,0,1,1,0,0,0.15,0.25245901639344265,0.0,0.18609406952965235,0.2071473810839043,0.4146568531750744,0
8108,0.174,0.22972972972972974,0.6,0.5053977891979967,0.3333333333333333,1,1,0.8056860430171081,0,1,0,1,0,0.3,0.1718032786885246,0.3548035274404235,0.04642126789366052,0.7061282485034986,0.16821965025482544,0
8109,0.622,0.21621621621621623,0.0,0.0,0.3333333333333333,1,0,0.9278088557457237,1,0,1,0,0,0.0,0.31868852459016395,0.0,0.7680981595092025,0.45497302796839906,0.9105766662544795,0
8110,0.654,0.24324324324324326,1.0,0.27424218335022,0.0,1,0,0.1653340894055382,1,0,0,1,0,0.25,0.10721311475409837,0.18717782329555202,0.04012269938650307,0.24971007562099157,0.17509972385748507,0
